sistema;classe;lc;rb;fe;lm;nfe;nlm;cbo;wmc;dit;rfc;maxNest;loc;nom;classification
jasperreports;net.sf.jasperreports.crosstabs.design.JRDesignCellContents;0;1;0;0;0;0;12;28;3;11;1;110;24;UniqueRB
jasperreports;net.sf.jasperreports.crosstabs.xml.JRCrosstabParameterFactory;0;1;0;0;0;0;3;1;3;1;0;11;1;UniqueRB
jasperreports;net.sf.jasperreports.engine.base.JRBaseGraphicElement;0;1;0;0;0;0;10;20;2;20;1;74;17;UniqueRB
jasperreports;net.sf.jasperreports.engine.base.JRBasePrintFrame;0;1;0;0;0;0;14;66;2;41;1;236;65;UniqueRB
jasperreports;net.sf.jasperreports.engine.base.JRBasePrintGraphicElement;0;1;0;0;0;0;9;20;2;15;1;69;17;UniqueRB
jasperreports;net.sf.jasperreports.engine.data.JRJpaDataSource;0;1;0;0;0;0;8;21;2;21;3;142;8;UniqueRB
jasperreports;net.sf.jasperreports.engine.design.JRDesignBand;0;1;0;0;0;0;7;21;3;14;1;74;14;UniqueRB
jasperreports;net.sf.jasperreports.engine.design.JRDesignElement;0;1;0;0;0;0;8;20;2;19;2;101;15;UniqueRB
jasperreports;net.sf.jasperreports.engine.design.JRDesignGraphicElement;0;1;0;0;0;0;10;20;3;18;1;73;17;UniqueRB
jasperreports;net.sf.jasperreports.engine.design.JRDesignHyperlink;0;1;0;0;0;0;9;23;2;25;2;100;17;UniqueRB
jasperreports;net.sf.jasperreports.engine.design.JRDesignSection;0;1;0;0;0;0;6;14;2;14;2;54;9;UniqueRB
jasperreports;net.sf.jasperreports.engine.design.JRDesignSubreport;0;1;0;0;0;0;16;43;3;35;2;169;27;UniqueRB
jasperreports;net.sf.jasperreports.engine.export.JExcelApiExporterParameter;0;1;0;0;0;0;3;1;3;0;0;7;1;UniqueRB
jasperreports;net.sf.jasperreports.engine.export.JRXlsExporterParameter;0;1;0;0;0;0;1;1;3;0;0;5;1;UniqueRB
jasperreports;net.sf.jasperreports.engine.export.oasis.ParagraphStyle;0;1;0;0;0;0;8;40;2;7;1;154;5;UniqueRB
jasperreports;net.sf.jasperreports.engine.export.ooxml.DocxParagraphHelper;0;1;0;0;0;0;8;25;2;14;2;89;10;UniqueRB
jasperreports;net.sf.jasperreports.engine.export.ooxml.XlsxParagraphHelper;0;1;0;0;0;0;7;18;2;9;2;63;8;UniqueRB
jasperreports;net.sf.jasperreports.engine.fill.JRFileVirtualizer;0;1;0;0;0;0;6;16;2;16;3;79;8;UniqueRB
jasperreports;net.sf.jasperreports.engine.fill.JRTemplateGraphicElement;0;1;0;0;0;0;11;22;2;20;1;77;19;UniqueRB
jasperreports;net.sf.jasperreports.engine.fill.JRTemplatePrintGraphicElement;0;1;0;0;0;0;7;16;2;14;0;48;15;UniqueRB
jasperreports;net.sf.jasperreports.engine.fill.JRTemplatePrintImage;0;1;0;0;0;0;16;119;3;94;0;355;116;UniqueRB
jasperreports;net.sf.jasperreports.engine.JRException;0;1;0;0;0;0;0;3;3;0;0;12;3;UniqueRB
jasperreports;net.sf.jasperreports.engine.xml.JRConditionalStyleFillerFactory;0;1;0;0;0;0;6;6;3;6;2;21;2;UniqueRB
jhotdraw;org.jhotdraw.app.AbstractApplicationModel;0;1;0;0;0;0;7;26;2;8;3;102;22;UniqueRB
jhotdraw;org.jhotdraw.app.DefaultApplicationModel;0;1;0;0;0;0;18;14;3;8;1;60;9;UniqueRB
jhotdraw;org.jhotdraw.color.HSLHarmonicColorWheelImageProducer;0;1;0;0;0;0;7;21;4;16;3;126;9;UniqueRB
jhotdraw;org.jhotdraw.draw.action.DefaultAttributeAction;0;1;0;0;0;0;9;16;3;20;2;69;11;UniqueRB
jhotdraw;org.jhotdraw.draw.action.SelectionColorChooserAction;0;1;0;0;0;0;6;9;5;8;1;29;6;UniqueRB
jhotdraw;org.jhotdraw.draw.connector.ChopDiamondConnector;0;1;0;0;0;0;5;19;3;12;2;73;3;UniqueRB
jhotdraw;org.jhotdraw.draw.DefaultDrawing;0;1;0;0;0;0;8;67;6;39;3;172;21;UniqueRB
jhotdraw;org.jhotdraw.draw.LineConnectionFigure;0;1;0;0;0;0;23;93;7;62;4;330;36;UniqueRB
jhotdraw;org.jhotdraw.draw.locator.RelativeLocator;0;1;0;0;0;0;9;36;2;25;2;127;26;UniqueRB
jhotdraw;org.jhotdraw.gui.plaf.palette.PaletteSliderThumbIcon;0;1;0;0;0;0;3;23;2;10;4;98;8;UniqueRB
jfreechart;org.jfree.chart.annotations.CategoryTextAnnotation;0;1;0;0;0;0;14;22;2;29;1;93;11;UniqueRB
jfreechart;org.jfree.chart.annotations.XYImageAnnotation;0;1;0;0;0;0;11;25;2;22;1;102;12;UniqueRB
jfreechart;org.jfree.chart.annotations.XYTextAnnotation;0;1;0;0;0;0;11;58;2;40;1;238;31;UniqueRB
jfreechart;org.jfree.chart.editor.DefaultNumberAxisEditor;0;1;0;0;0;0;10;28;6;38;2;153;13;UniqueRB
jfreechart;org.jfree.chart.entity.LegendItemEntity;0;1;0;0;0;0;3;15;2;3;1;52;10;UniqueRB
jfreechart;org.jfree.chart.entity.XYItemEntity;0;1;0;0;0;0;3;14;2;4;2;49;9;UniqueRB
jfreechart;org.jfree.chart.labels.BoxAndWhiskerToolTipGenerator;0;1;0;0;0;0;9;7;3;12;1;36;4;UniqueRB
jfreechart;org.jfree.chart.labels.IntervalCategoryToolTipGenerator;0;1;0;0;0;0;7;12;3;11;2;48;5;UniqueRB
jfreechart;org.jfree.chart.labels.StandardPieSectionLabelGenerator;0;1;0;0;0;0;7;15;2;12;1;52;11;UniqueRB
jfreechart;org.jfree.chart.plot.CategoryMarker;0;1;0;0;0;0;3;14;2;4;1;51;8;UniqueRB
jfreechart;org.jfree.chart.plot.dial.ArcDialFrame;0;1;0;0;0;0;7;39;2;28;1;191;25;UniqueRB
jfreechart;org.jfree.chart.plot.dial.DialBackground;0;1;0;0;0;0;9;21;2;14;1;79;13;UniqueRB
jfreechart;org.jfree.chart.plot.dial.DialCap;0;1;0;0;0;0;7;26;2;22;1;109;16;UniqueRB
jfreechart;org.jfree.chart.plot.dial.DialPointer;0;1;0;0;0;0;6;14;6;4;1;244;10;UniqueRB
jfreechart;org.jfree.chart.plot.dial.DialTextAnnotation;0;1;0;0;0;0;8;34;2;23;1;139;20;UniqueRB
jfreechart;org.jfree.chart.plot.dial.StandardDialRange;0;1;0;0;0;0;8;36;2;16;1;153;22;UniqueRB
jfreechart;org.jfree.chart.plot.IntervalMarker;0;1;0;0;0;0;4;17;2;5;1;65;11;UniqueRB
jfreechart;org.jfree.chart.plot.PiePlotState;0;1;0;0;0;0;2;21;2;0;0;77;21;UniqueRB
jfreechart;org.jfree.chart.title.Title;0;1;0;0;0;0;9;43;2;11;3;153;22;UniqueRB
jfreechart;org.jfree.data.category.DefaultCategoryDataset;0;1;0;0;0;0;7;35;2;37;4;123;25;UniqueRB
jfreechart;org.jfree.data.category.SlidingCategoryDataset;0;1;0;0;0;0;7;34;2;19;1;118;19;UniqueRB
jfreechart;org.jfree.data.ComparableObjectSeries;0;1;0;0;0;0;4;51;2;22;4;186;20;UniqueRB
jfreechart;org.jfree.data.gantt.TaskSeries;0;1;0;0;0;0;3;17;2;13;2;64;10;UniqueRB
jfreechart;org.jfree.data.gantt.TaskSeriesCollection;0;1;0;0;0;0;10;70;3;45;3;281;37;UniqueRB
jfreechart;org.jfree.data.gantt.XYTaskDataset;0;1;0;0;0;0;10;43;4;26;1;166;30;UniqueRB
jfreechart;org.jfree.data.general.DefaultHeatMapDataset;0;1;0;0;0;0;6;36;2;8;1;116;15;UniqueRB
jfreechart;org.jfree.data.general.DefaultKeyedValueDataset;0;1;0;0;0;0;7;21;2;7;2;66;10;UniqueRB
jfreechart;org.jfree.data.general.DefaultPieDataset;0;1;0;0;0;0;8;32;2;27;3;114;19;UniqueRB
jfreechart;org.jfree.data.time.ohlc.OHLCSeriesCollection;0;1;0;0;0;0;11;34;4;30;1;123;24;UniqueRB
jfreechart;org.jfree.data.time.TimePeriodValues;0;1;0;0;0;0;4;55;2;28;3;234;27;UniqueRB
jfreechart;org.jfree.data.time.TimeTableXYDataset;0;1;0;0;0;0;12;52;5;37;1;182;32;UniqueRB
jfreechart;org.jfree.data.xy.CategoryTableXYDataset;0;1;0;0;0;0;11;32;5;32;1;114;26;UniqueRB
jfreechart;org.jfree.data.xy.DefaultIntervalXYDataset;0;1;0;0;0;0;7;44;5;19;2;172;20;UniqueRB
jfreechart;org.jfree.data.xy.DefaultXYDataset;0;1;0;0;0;0;8;32;4;16;2;125;15;UniqueRB
jfreechart;org.jfree.data.xy.DefaultXYZDataset;0;1;0;0;0;0;8;36;5;17;2;140;17;UniqueRB
jfreechart;org.jfree.data.xy.MatrixSeries;0;1;0;0;0;0;3;20;2;8;3;70;11;UniqueRB
jfreechart;org.jfree.data.xy.VectorSeriesCollection;0;1;0;0;0;0;10;27;4;24;1;100;18;UniqueRB
jfreechart;org.jfree.data.xy.XIntervalSeriesCollection;0;1;0;0;0;0;9;30;5;26;1;109;20;UniqueRB
jfreechart;org.jfree.data.xy.XYBarDataset;0;1;0;0;0;0;10;29;5;15;1;101;22;UniqueRB
jfreechart;org.jfree.data.xy.XYIntervalSeriesCollection;0;1;0;0;0;0;8;33;5;29;1;114;22;UniqueRB
jfreechart;org.jfree.data.xy.XYSeriesCollection;0;1;0;0;0;0;15;77;5;50;4;297;35;UniqueRB
jfreechart;org.jfree.data.xy.YIntervalSeriesCollection;0;1;0;0;0;0;8;30;5;22;1;105;20;UniqueRB
jmeter;org.apache.jmeter.sampler.TestAction;0;1;0;0;0;0;13;17;3;18;3;73;9;UniqueRB
jmeter;org.apache.jmeter.gui.action.CreateFunctionDialog;0;1;0;0;0;0;2;4;2;2;0;17;3;UniqueRB
jmeter;org.apache.jmeter.gui.action.Cut;0;1;0;0;0;0;6;4;2;9;1;18;2;UniqueRB
jmeter;org.apache.jmeter.gui.action.Paste;0;1;0;0;0;0;11;10;2;20;3;42;3;UniqueRB
jmeter;org.apache.jmeter.gui.action.Start;0;1;0;0;0;0;14;11;2;26;2;53;4;UniqueRB
jmeter;org.apache.jmeter.gui.action.StopStoppables;0;1;0;0;0;0;3;6;2;5;1;22;4;UniqueRB
jmeter;org.apache.jmeter.util.BeanShellTestElement;0;1;0;0;0;0;13;46;2;30;2;163;22;UniqueRB
jmeter;org.apache.jmeter.protocol.http.sampler.AccessLogSampler;0;1;0;0;0;0;18;51;5;38;5;168;21;UniqueRB
jmeter;org.apache.jmeter.protocol.java.sampler.JavaSampler;0;1;0;0;0;0;16;22;4;40;3;108;14;UniqueRB
jmeter;org.apache.jmeter.control.gui.ReportGui;0;1;0;0;0;0;14;12;7;36;1;75;10;UniqueRB
jmeter;org.apache.jmeter.gui.util.ReportFilePanel;0;1;0;0;0;0;4;15;6;24;2;66;11;UniqueRB
lucene;org.apache.lucene.analysis.ar.ArabicLetterTokenizer;0;1;0;0;0;0;4;5;6;2;0;14;4;UniqueRB
lucene;org.apache.lucene.analysis.cn.ChineseTokenizer;0;1;0;0;0;0;7;20;4;12;3;77;8;UniqueRB
lucene;org.apache.lucene.analysis.core.LowerCaseTokenizer;0;1;0;0;0;0;4;4;6;1;0;14;4;UniqueRB
lucene;org.apache.lucene.analysis.miscellaneous.PatternAnalyzer;0;1;0;0;0;0;12;34;10;18;3;214;8;UniqueRB
lucene;org.apache.lucene.analysis.miscellaneous.PrefixAwareTokenFilter;0;1;0;0;0;0;12;22;3;45;3;125;13;UniqueRB
lucene;org.apache.lucene.analysis.pt.PortugueseStemmer;0;1;0;0;0;0;4;7;2;3;2;37;1;UniqueRB
lucene;org.apache.lucene.analysis.shingle.ShingleFilter;0;1;0;0;0;0;12;52;4;43;4;264;14;UniqueRB
lucene;org.apache.lucene.analysis.icu.tokenattributes.ScriptAttributeImpl;0;1;0;0;0;0;4;12;2;5;1;39;10;UniqueRB
lucene;org.apache.lucene.analysis.ja.tokenattributes.InflectionAttributeImpl;0;1;0;0;0;0;6;10;2;8;0;29;6;UniqueRB
lucene;org.apache.lucene.analysis.ja.tokenattributes.ReadingAttributeImpl;0;1;0;0;0;0;6;10;2;7;0;29;6;UniqueRB
lucene;org.apache.lucene.analysis.morfologik.MorphosyntacticTagsAttributeImpl;0;1;0;0;0;0;3;16;2;10;2;44;10;UniqueRB
lucene;org.egothor.stemmer.MultiTrie;0;1;0;0;0;0;3;23;2;17;2;69;8;UniqueRB
lucene;org.egothor.stemmer.Optimizer;0;1;0;0;0;0;7;21;2;15;4;100;4;UniqueRB
lucene;org.apache.lucene.benchmark.byTask.feeds.RandomFacetSource;0;1;0;0;0;0;4;5;3;10;2;30;3;UniqueRB
lucene;org.apache.lucene.benchmark.byTask.feeds.SingleDocSource;0;1;0;0;0;0;5;6;3;7;1;24;4;UniqueRB
lucene;org.apache.lucene.benchmark.byTask.feeds.TrecContentSource;0;1;0;0;0;0;12;38;3;46;3;197;10;UniqueRB
lucene;org.apache.lucene.benchmark.byTask.tasks.AddFacetedDocTask;0;1;0;0;0;0;7;9;3;10;2;30;4;UniqueRB
lucene;org.apache.lucene.benchmark.byTask.tasks.ResetSystemEraseTask;0;1;0;0;0;0;3;2;4;2;0;9;2;UniqueRB
lucene;org.apache.lucene.benchmark.byTask.tasks.ResetSystemSoftTask;0;1;0;0;0;0;3;2;3;2;0;9;2;UniqueRB
lucene;org.apache.lucene.benchmark.byTask.tasks.WriteLineDocTask;0;1;0;0;0;0;9;22;2;35;3;107;8;UniqueRB
lucene;org.apache.lucene.codecs.blockterms.FixedGapTermsIndexReader;0;1;0;0;0;0;18;25;3;17;3;268;7;UniqueRB
lucene;org.apache.lucene.codecs.blockterms.VariableGapTermsIndexReader;0;1;0;0;0;0;15;19;3;15;3;146;7;UniqueRB
lucene;org.apache.lucene.codecs.bloom.DefaultBloomFilterFactory;0;1;0;0;0;0;5;3;2;3;0;8;2;UniqueRB
lucene;org.apache.lucene.codecs.intblock.FixedIntBlockIndexInput;0;1;0;0;0;0;10;5;4;4;0;100;5;UniqueRB
lucene;org.apache.lucene.codecs.intblock.VariableIntBlockIndexInput;0;1;0;0;0;0;10;5;4;4;0;109;5;UniqueRB
lucene;org.apache.lucene.codecs.intblock.VariableIntBlockIndexOutput;0;1;0;0;0;0;6;8;3;3;3;71;5;UniqueRB
lucene;org.apache.lucene.codecs.pulsing.PulsingPostingsReader;0;1;0;0;0;0;20;31;11;27;3;431;10;UniqueRB
lucene;org.apache.lucene.codecs.sep.SepSkipListReader;0;1;0;0;0;0;8;33;2;9;2;133;11;UniqueRB
lucene;org.apache.lucene.codecs.simpletext.SimpleTextNormsFormat;0;1;0;0;0;0;9;2;6;0;0;19;2;UniqueRB
lucene;org.apache.lucene.codecs.simpletext.SimpleTextStoredFieldsFormat;0;1;0;0;0;0;9;2;2;0;0;9;2;UniqueRB
lucene;org.apache.lucene.codecs.simpletext.SimpleTextTermVectorsFormat;0;1;0;0;0;0;9;2;2;0;0;8;2;UniqueRB
lucene;org.apache.lucene.analysis.CachingTokenFilter;0;1;0;0;0;0;5;10;4;9;1;37;5;UniqueRB
lucene;org.apache.lucene.analysis.tokenattributes.CharTermAttributeImpl;0;1;0;0;0;0;9;55;2;26;3;170;26;UniqueRB
lucene;org.apache.lucene.codecs.BlockTermState;0;1;0;0;0;0;3;3;3;3;0;20;3;UniqueRB
lucene;org.apache.lucene.codecs.BlockTreeTermsWriter;0;1;0;0;0;0;17;21;5;18;3;522;8;UniqueRB
lucene;org.apache.lucene.codecs.compressing.CompressingStoredFieldsFormat;0;1;0;0;0;0;10;6;2;2;1;27;5;UniqueRB
lucene;org.apache.lucene.codecs.compressing.CompressingStoredFieldsReader;0;1;0;0;0;0;26;45;2;42;2;285;10;UniqueRB
lucene;org.apache.lucene.codecs.compressing.CompressingTermVectorsFormat;0;1;0;0;0;0;10;5;2;2;1;24;4;UniqueRB
lucene;org.apache.lucene.codecs.compressing.CompressingTermVectorsReader;0;1;0;0;0;0;30;105;8;35;5;810;14;UniqueRB
lucene;org.apache.lucene.codecs.lucene3x.Lucene3xFieldInfosFormat;0;1;0;0;0;0;4;2;2;0;0;9;2;UniqueRB
lucene;org.apache.lucene.codecs.lucene3x.Lucene3xFields;0;1;0;0;0;0;16;17;10;16;4;668;8;UniqueRB
lucene;org.apache.lucene.codecs.lucene3x.Lucene3xNormsFormat;0;1;0;0;0;0;6;2;2;0;0;8;2;UniqueRB
lucene;org.apache.lucene.codecs.lucene3x.Lucene3xSegmentInfoFormat;0;1;0;0;0;0;6;8;2;4;0;33;5;UniqueRB
lucene;org.apache.lucene.codecs.lucene3x.Lucene3xSegmentInfoReader;0;1;0;0;0;0;17;34;2;37;4;173;5;UniqueRB
lucene;org.apache.lucene.codecs.lucene3x.Lucene3xStoredFieldsFormat;0;1;0;0;0;0;8;2;2;0;0;8;2;UniqueRB
lucene;org.apache.lucene.codecs.lucene3x.Lucene3xStoredFieldsReader;0;1;0;0;0;0;19;38;2;33;3;184;10;UniqueRB
lucene;org.apache.lucene.codecs.lucene3x.Lucene3xTermVectorsFormat;0;1;0;0;0;0;11;6;2;6;3;33;2;UniqueRB
lucene;org.apache.lucene.codecs.lucene3x.Lucene3xTermVectorsReader;0;1;0;0;0;0;20;23;10;14;3;514;9;UniqueRB
lucene;org.apache.lucene.codecs.lucene40.Lucene40FieldInfosFormat;0;1;0;0;0;0;4;3;2;0;0;22;3;UniqueRB
lucene;org.apache.lucene.codecs.lucene40.Lucene40LiveDocsFormat;0;1;0;0;0;0;9;11;2;12;1;33;6;UniqueRB
lucene;org.apache.lucene.codecs.lucene40.Lucene40NormsFormat;0;1;0;0;0;0;7;3;2;1;0;11;3;UniqueRB
lucene;org.apache.lucene.codecs.lucene40.Lucene40SegmentInfoFormat;0;1;0;0;0;0;5;3;2;0;0;16;3;UniqueRB
lucene;org.apache.lucene.codecs.lucene40.Lucene40SkipListReader;0;1;0;0;0;0;5;15;2;6;3;77;9;UniqueRB
lucene;org.apache.lucene.codecs.lucene40.Lucene40StoredFieldsFormat;0;1;0;0;0;0;9;3;2;0;0;10;3;UniqueRB
lucene;org.apache.lucene.codecs.lucene40.Lucene40StoredFieldsReader;0;1;0;0;0;0;17;36;2;30;3;157;11;UniqueRB
lucene;org.apache.lucene.codecs.lucene40.Lucene40TermVectorsReader;0;1;0;0;0;0;18;27;10;15;3;549;10;UniqueRB
lucene;org.apache.lucene.codecs.lucene41.Lucene41SkipReader;0;1;0;0;0;0;6;28;2;6;2;117;12;UniqueRB
lucene;org.apache.lucene.codecs.lucene42.Lucene42NormsFormat;0;1;0;0;0;0;7;3;2;0;0;14;3;UniqueRB
lucene;org.apache.lucene.codecs.MappingMultiDocsAndPositionsEnum;0;1;0;0;0;0;9;18;4;9;3;76;13;UniqueRB
lucene;org.apache.lucene.codecs.MappingMultiDocsEnum;0;1;0;0;0;0;7;14;3;6;3;65;9;UniqueRB
lucene;org.apache.lucene.document.DerefBytesDocValuesField;0;1;0;0;0;0;3;2;3;0;0;10;2;UniqueRB
lucene;org.apache.lucene.document.SortedBytesDocValuesField;0;1;0;0;0;0;3;2;3;0;0;10;2;UniqueRB
lucene;org.apache.lucene.index.AtomicReader;0;1;0;0;0;0;16;34;2;15;3;94;16;UniqueRB
lucene;org.apache.lucene.index.BaseCompositeReader;0;1;0;0;0;0;9;21;3;13;2;86;11;UniqueRB
lucene;org.apache.lucene.index.BinaryDocValuesWriter;0;1;0;0;0;0;11;9;2;4;1;76;5;UniqueRB
lucene;org.apache.lucene.index.CompositeReaderContext;0;1;0;0;0;0;5;10;2;3;1;71;7;UniqueRB
lucene;org.apache.lucene.index.DirectoryReader;0;1;0;0;0;0;9;28;4;15;3;79;18;UniqueRB
lucene;org.apache.lucene.index.DocInverter;0;1;0;0;0;0;10;7;2;13;1;40;6;UniqueRB
lucene;org.apache.lucene.index.DocValuesProcessor;0;1;0;0;0;0;19;32;2;30;3;140;11;UniqueRB
lucene;org.apache.lucene.index.FilteredTermsEnum;0;1;0;0;0;0;11;30;2;17;3;99;19;UniqueRB
lucene;org.apache.lucene.index.IndexWriterConfig;0;1;0;0;0;0;22;61;2;20;1;201;48;UniqueRB
lucene;org.apache.lucene.index.LogMergePolicy;0;1;0;0;0;0;12;131;2;48;5;412;28;UniqueRB
lucene;org.apache.lucene.index.MultiDocsAndPositionsEnum;0;1;0;0;0;0;7;25;4;9;3;109;14;UniqueRB
lucene;org.apache.lucene.index.MultiFields;0;1;0;0;0;0;19;42;2;37;3;156;14;UniqueRB
lucene;org.apache.lucene.index.MultiTerms;0;1;0;0;0;0;7;28;2;14;3;113;11;UniqueRB
lucene;org.apache.lucene.index.NormsConsumerPerField;0;1;0;0;0;0;12;11;2;9;2;38;6;UniqueRB
lucene;org.apache.lucene.index.NumericDocValuesWriter;0;1;0;0;0;0;9;8;2;7;1;71;6;UniqueRB
lucene;org.apache.lucene.index.OrdTermState;0;1;0;0;0;0;2;3;2;2;0;12;3;UniqueRB
lucene;org.apache.lucene.index.SerialMergeScheduler;0;1;0;0;0;0;3;5;2;2;2;13;3;UniqueRB
lucene;org.apache.lucene.index.SingletonSortedSetDocValues;0;1;0;0;0;0;3;8;2;4;1;31;6;UniqueRB
lucene;org.apache.lucene.index.SortedDocValues;0;1;0;0;0;0;3;10;2;4;2;52;6;UniqueRB
lucene;org.apache.lucene.index.SortedDocValuesWriter;0;1;0;0;0;0;15;15;2;12;1;124;7;UniqueRB
lucene;org.apache.lucene.index.SortedSetDocValuesWriter;0;1;0;0;0;0;16;19;2;16;2;194;8;UniqueRB
lucene;org.apache.lucene.index.TermVectorsConsumer;0;1;0;0;0;0;21;22;2;24;2;113;12;UniqueRB
lucene;org.apache.lucene.search.BooleanScorer2;0;1;0;0;0;0;14;33;7;17;3;180;16;UniqueRB
lucene;org.apache.lucene.search.CachingCollector;0;1;0;0;0;0;8;19;9;6;1;270;10;UniqueRB
lucene;org.apache.lucene.search.ConstantScoreAutoRewrite;0;1;0;0;0;0;17;17;6;16;2;125;9;UniqueRB
lucene;org.apache.lucene.search.FieldCacheRangeFilter;0;1;0;0;0;0;15;42;2;14;1;372;25;UniqueRB
lucene;org.apache.lucene.search.FieldValueFilter;0;1;0;0;0;0;12;21;2;7;2;67;8;UniqueRB
lucene;org.apache.lucene.search.FuzzyQuery;0;1;0;0;0;0;11;33;3;21;2;102;12;UniqueRB
lucene;org.apache.lucene.search.FuzzyTermsEnum;0;1;0;0;0;0;26;50;5;48;3;228;23;UniqueRB
lucene;org.apache.lucene.search.MultiCollector;0;1;0;0;0;0;4;20;2;4;3;63;6;UniqueRB
lucene;org.apache.lucene.search.payloads.AveragePayloadFunction;0;1;0;0;0;0;1;8;2;2;1;20;4;UniqueRB
lucene;org.apache.lucene.search.payloads.MaxPayloadFunction;0;1;0;0;0;0;1;9;2;3;1;25;4;UniqueRB
lucene;org.apache.lucene.search.PositiveScoresOnlyCollector;0;1;0;0;0;0;4;6;2;5;1;22;5;UniqueRB
lucene;org.apache.lucene.search.similarities.AfterEffectB;0;1;0;0;0;0;4;4;2;8;0;21;4;UniqueRB
lucene;org.apache.lucene.search.similarities.AfterEffectL;0;1;0;0;0;0;4;4;2;6;0;17;4;UniqueRB
lucene;org.apache.lucene.search.similarities.BasicModelBE;0;1;0;0;0;0;4;4;2;4;0;15;4;UniqueRB
lucene;org.apache.lucene.search.similarities.BasicModelG;0;1;0;0;0;0;3;3;2;3;0;13;3;UniqueRB
lucene;org.apache.lucene.search.similarities.BasicModelIF;0;1;0;0;0;0;3;3;2;3;0;12;3;UniqueRB
lucene;org.apache.lucene.search.similarities.BasicModelIn;0;1;0;0;0;0;5;4;2;9;0;21;4;UniqueRB
lucene;org.apache.lucene.search.similarities.BasicModelIne;0;1;0;0;0;0;3;3;2;4;0;13;3;UniqueRB
lucene;org.apache.lucene.search.similarities.BasicModelP;0;1;0;0;0;0;3;3;2;3;0;12;3;UniqueRB
lucene;org.apache.lucene.search.similarities.BasicStats;0;1;0;0;0;0;2;15;2;1;0;60;15;UniqueRB
lucene;org.apache.lucene.search.similarities.LambdaDF;0;1;0;0;0;0;4;4;2;8;0;18;4;UniqueRB
lucene;org.apache.lucene.search.similarities.LambdaTTF;0;1;0;0;0;0;4;4;2;8;0;18;4;UniqueRB
lucene;org.apache.lucene.search.similarities.MultiSimilarity;0;1;0;0;0;0;11;8;5;4;1;94;5;UniqueRB
lucene;org.apache.lucene.search.similarities.NormalizationH2;0;1;0;0;0;0;3;5;2;2;0;18;5;UniqueRB
lucene;org.apache.lucene.search.similarities.NormalizationH3;0;1;0;0;0;0;2;5;2;2;0;18;5;UniqueRB
lucene;org.apache.lucene.search.similarities.NormalizationZ;0;1;0;0;0;0;2;5;2;1;0;18;5;UniqueRB
lucene;org.apache.lucene.search.similarities.PerFieldSimilarityWrapper;0;1;0;0;0;0;10;6;3;7;0;32;6;UniqueRB
lucene;org.apache.lucene.search.spans.FieldMaskingSpanQuery;0;1;0;0;0;0;12;14;3;17;1;55;10;UniqueRB
lucene;org.apache.lucene.search.spans.SpanMultiTermQueryWrapper;0;1;0;0;0;0;15;15;6;12;1;107;9;UniqueRB
lucene;org.apache.lucene.search.spans.SpanNearQuery;0;1;0;0;0;0;13;34;3;28;3;112;13;UniqueRB
lucene;org.apache.lucene.search.spans.SpanNotQuery;0;1;0;0;0;0;11;19;3;15;2;122;11;UniqueRB
lucene;org.apache.lucene.search.spans.SpanOrQuery;0;1;0;0;0;0;12;30;4;27;3;182;11;UniqueRB
lucene;org.apache.lucene.search.spans.SpanTermQuery;0;1;0;0;0;0;16;22;3;26;4;79;8;UniqueRB
lucene;org.apache.lucene.search.spans.TermSpans;0;1;0;0;0;0;9;20;4;8;2;102;11;UniqueRB
lucene;org.apache.lucene.search.TimeLimitingCollector;0;1;0;0;0;0;7;15;6;7;2;126;12;UniqueRB
lucene;org.apache.lucene.search.TopDocsCollector;0;1;0;0;0;0;6;15;2;7;1;41;8;UniqueRB
lucene;org.apache.lucene.search.TotalHitCountCollector;0;1;0;0;0;0;3;5;2;0;0;16;5;UniqueRB
lucene;org.apache.lucene.store.BufferedIndexInput;0;1;0;0;0;0;6;66;3;17;3;229;23;UniqueRB
lucene;org.apache.lucene.store.BufferedIndexOutput;0;1;0;0;0;0;3;20;3;4;4;71;11;UniqueRB
lucene;org.apache.lucene.store.ByteArrayDataInput;0;1;0;0;0;0;3;34;2;3;1;106;18;UniqueRB
lucene;org.apache.lucene.store.ChecksumIndexInput;0;1;0;0;0;0;3;8;3;8;0;33;8;UniqueRB
lucene;org.apache.lucene.store.FSDirectory;0;1;0;0;0;0;15;57;8;36;4;261;22;UniqueRB
lucene;org.apache.lucene.store.NativeFSLock;0;1;0;0;0;0;3;27;2;17;6;141;6;UniqueRB
lucene;org.apache.lucene.store.NoLock;0;1;0;0;0;0;1;4;2;0;0;13;4;UniqueRB
lucene;org.apache.lucene.store.NRTCachingDirectory;0;1;0;0;0;0;12;49;2;34;2;185;21;UniqueRB
lucene;org.apache.lucene.store.RAMDirectory;0;1;0;0;0;0;9;21;2;19;1;85;13;UniqueRB
lucene;org.apache.lucene.store.RAMOutputStream;0;1;0;0;0;0;5;29;3;9;2;119;15;UniqueRB
lucene;org.apache.lucene.store.RateLimitedDirectoryWrapper;0;1;0;0;0;0;12;31;2;22;2;118;22;UniqueRB
lucene;org.apache.lucene.store.SimpleFSLock;0;1;0;0;0;0;2;10;2;6;2;26;5;UniqueRB
lucene;org.apache.lucene.store.SingleInstanceLock;0;1;0;0;0;0;1;5;2;4;1;26;5;UniqueRB
lucene;org.apache.lucene.store.TrackingDirectoryWrapper;0;1;0;0;0;0;7;18;2;19;0;61;18;UniqueRB
