sistema;classe;lc;rb;fe;lm;nfe;nlm;cbo;wmc;dit;rfc;maxNest;loc;nom;classification
weka;weka.attributeSelection.InfoGainAttributeEval;0;0;1;1;1;1;16;55;2;37;6;211;18;FeLm
weka;weka.attributeSelection.LFSMethods;0;0;1;1;1;2;11;80;2;28;4;450;11;FeLm
weka;weka.attributeSelection.SymmetricalUncertAttributeEval;0;0;1;1;2;1;15;44;2;28;5;191;15;FeLm
weka;weka.classifiers.bayes.AODEsr;0;0;1;1;2;1;16;82;2;49;5;336;28;FeLm
weka;weka.classifiers.bayes.ComplementNaiveBayes;0;0;1;1;2;1;15;46;2;42;5;171;17;FeLm
weka;weka.classifiers.bayes.net.BIFReader;0;0;1;1;2;1;18;80;3;68;5;343;26;FeLm
weka;weka.classifiers.bayes.net.estimate.BMAEstimator;0;0;1;1;2;1;15;29;3;27;5;128;10;FeLm
weka;weka.classifiers.bayes.net.GUI;0;0;1;1;2;1;62;89;92;117;5;2730;21;FeLm
weka;weka.classifiers.bayes.net.search.global.GeneticSearch;0;0;1;1;1;1;11;59;3;40;5;353;28;FeLm
weka;weka.classifiers.bayes.net.search.local.GeneticSearch;0;0;1;1;1;1;11;60;3;40;5;355;28;FeLm
weka;weka.classifiers.bayes.WAODE;0;0;1;1;3;1;14;54;2;49;5;232;16;FeLm
weka;weka.classifiers.BVDecompose;0;0;1;1;1;1;14;62;1;64;3;307;27;FeLm
weka;weka.classifiers.BVDecomposeSegCVSub;0;0;1;1;1;1;15;106;1;82;7;502;33;FeLm
weka;weka.classifiers.CheckClassifier;0;0;1;1;8;1;20;222;3;109;6;814;32;FeLm
weka;weka.classifiers.CheckSource;0;0;1;1;1;1;10;42;1;49;3;166;14;FeLm
weka;weka.classifiers.CostMatrix;0;0;1;1;2;1;9;127;1;54;4;475;25;FeLm
weka;weka.classifiers.evaluation.ThresholdCurve;0;0;1;1;1;1;15;52;1;50;3;253;11;FeLm
weka;weka.classifiers.functions.GaussianProcesses;0;0;1;1;4;1;27;69;2;81;5;333;23;FeLm
weka;weka.classifiers.functions.IsotonicRegression;0;0;1;1;2;1;12;28;2;34;3;156;8;FeLm
weka;weka.classifiers.functions.SMOreg;0;0;1;1;1;1;26;60;2;81;3;296;27;FeLm
weka;weka.classifiers.lazy.IBk;0;0;1;1;3;2;22;119;2;81;4;455;39;FeLm
weka;weka.classifiers.lazy.kstar.KStarNominalAttribute;0;0;1;1;4;1;12;67;1;27;5;364;11;FeLm
weka;weka.classifiers.lazy.kstar.KStarNumericAttribute;0;0;1;1;4;1;12;76;1;24;5;400;13;FeLm
weka;weka.classifiers.lazy.LBR;0;0;1;1;5;1;16;53;2;49;6;529;12;FeLm
weka;weka.classifiers.meta.nestedDichotomies.DataNearBalancedND;0;0;1;1;3;1;21;50;4;65;3;274;14;FeLm
weka;weka.classifiers.mi.MDD;0;0;1;1;3;1;24;48;3;54;4;286;15;FeLm
weka;weka.classifiers.mi.MIDD;0;0;1;1;3;1;24;47;3;55;4;290;15;FeLm
weka;weka.classifiers.mi.MISVM;0;0;1;1;2;1;25;63;4;71;7;280;23;FeLm
weka;weka.classifiers.mi.SimpleMI;0;0;1;1;7;2;15;39;3;61;3;180;16;FeLm
weka;weka.classifiers.pmml.consumer.Regression;0;0;1;1;3;1;18;58;3;40;4;452;6;FeLm
weka;weka.classifiers.rules.DecisionTable;0;0;1;1;4;1;30;143;3;108;6;738;39;FeLm
weka;weka.classifiers.rules.DTNB;0;0;1;1;2;1;25;73;5;62;4;515;20;FeLm
weka;weka.classifiers.rules.part.MakeDecList;0;0;1;1;1;1;13;27;1;31;4;149;10;FeLm
weka;weka.classifiers.rules.Prism;0;0;1;1;3;1;13;35;2;30;6;263;12;FeLm
weka;weka.classifiers.trees.ft.FTInnerNode;0;0;1;1;2;1;16;28;4;48;3;140;6;FeLm
weka;weka.classifiers.trees.ft.FTLeavesNode;0;0;1;1;1;1;14;24;4;36;3;133;6;FeLm
weka;weka.classifiers.trees.ft.FTNode;0;0;1;1;2;1;16;30;4;48;3;147;6;FeLm
weka;weka.classifiers.trees.m5.CorrelationSplitInfo;0;0;1;1;1;1;8;17;1;13;4;101;9;FeLm
weka;weka.classifiers.trees.m5.Rule;0;0;1;1;2;1;10;62;1;38;4;296;25;FeLm
weka;weka.classifiers.trees.m5.RuleNode;0;0;1;1;1;3;19;129;2;65;5;549;41;FeLm
weka;weka.classifiers.trees.REPTree;0;0;1;1;3;1;20;65;2;56;5;1059;36;FeLm
weka;weka.classifiers.trees.UserClassifier;0;0;1;1;2;1;26;55;2;67;4;791;14;FeLm
weka;weka.clusterers.CheckClusterer;0;0;1;1;3;1;20;153;3;89;6;582;26;FeLm
weka;weka.clusterers.MakeDensityBasedClusterer;0;0;1;1;1;1;20;67;3;61;5;245;23;FeLm
weka;weka.core.ClassDiscovery;0;0;1;1;3;2;4;85;1;60;6;369;17;FeLm
weka;weka.core.converters.C45Loader;0;0;1;1;1;1;13;64;3;52;5;290;15;FeLm
weka;weka.core.converters.C45Saver;0;0;1;1;2;1;15;86;3;57;6;324;12;FeLm
weka;weka.core.converters.CSVLoader;0;0;1;1;1;1;15;114;3;82;9;438;39;FeLm
weka;weka.core.converters.CSVSaver;0;0;1;1;1;1;13;46;3;42;5;167;10;FeLm
weka;weka.core.FindWithCapabilities;0;0;1;1;4;1;13;143;1;78;5;423;25;FeLm
weka;weka.core.mathematicalexpression.Scanner;0;0;1;1;2;1;6;116;1;20;6;449;22;FeLm
weka;weka.core.TestInstances;0;0;1;1;1;1;14;195;1;125;8;778;69;FeLm
weka;weka.core.xml.XMLOptions;0;0;1;1;1;1;9;43;1;47;4;162;16;FeLm
weka;weka.datagenerators.classifiers.classification.Agrawal;0;0;1;1;1;2;16;52;3;46;3;347;28;FeLm
weka;weka.datagenerators.DataGenerator;0;0;1;1;2;1;8;82;1;76;4;296;45;FeLm
weka;weka.estimators.CheckEstimator;0;0;1;1;5;1;19;218;1;121;6;1061;51;FeLm
weka;weka.experiment.AveragingResultProducer;0;0;1;1;2;1;15;111;1;68;6;453;43;FeLm
weka;weka.experiment.PairedCorrectedTTester;0;0;1;1;1;1;14;32;2;39;4;143;6;FeLm
weka;weka.experiment.PairedTTester;0;0;1;1;2;1;23;150;1;131;5;717;43;FeLm
weka;weka.experiment.RandomSplitResultProducer;0;0;1;1;7;2;16;78;1;69;5;351;36;FeLm
weka;weka.experiment.RegressionSplitEvaluator;0;0;1;1;1;3;16;74;1;64;6;360;22;FeLm
weka;weka.experiment.RemoteExperiment;0;0;1;1;1;1;19;84;2;87;4;427;36;FeLm
weka;weka.experiment.ResultMatrixGnuPlot;0;0;1;1;2;1;5;25;2;34;4;173;12;FeLm
weka;weka.experiment.ResultMatrixLatex;0;0;1;1;3;1;6;50;2;44;6;207;12;FeLm
weka;weka.filters.supervised.attribute.ClassOrder;0;0;1;1;1;1;14;51;2;45;4;198;19;FeLm
weka;weka.filters.supervised.attribute.Discretize;0;0;1;1;6;1;21;109;2;83;7;456;36;FeLm
weka;weka.filters.supervised.instance.Resample;0;0;1;1;4;1;11;72;2;58;5;261;28;FeLm
weka;weka.filters.supervised.instance.SpreadSubsample;0;0;1;1;1;1;12;67;2;52;6;248;24;FeLm
weka;weka.filters.unsupervised.attribute.AddNoise;0;0;1;1;4;1;13;58;2;53;4;261;24;FeLm
weka;weka.filters.unsupervised.attribute.ClusterMembership;0;0;1;1;1;1;19;63;2;68;4;248;21;FeLm
weka;weka.filters.unsupervised.instance.subsetbyexpression.Scanner;0;0;1;1;2;1;6;129;1;25;6;497;23;FeLm
weka;weka.gui.beans.ClassAssignerCustomizer;0;0;1;1;1;1;10;32;5;38;3;166;10;FeLm
weka;weka.gui.beans.ClassValuePicker;0;0;1;1;2;1;15;77;5;53;5;258;29;FeLm
weka;weka.gui.beans.FlowRunner;0;0;1;1;1;2;14;69;1;53;6;315;19;FeLm
weka;weka.gui.beans.LogPanel;0;0;1;1;1;1;4;37;5;56;4;266;7;FeLm
weka;weka.gui.beans.PredictionAppender;0;0;1;1;1;1;33;138;5;89;6;513;38;FeLm
weka;weka.gui.beans.StripChart;0;0;1;1;3;1;21;84;17;83;3;494;35;FeLm
weka;weka.gui.explorer.AttributeSelectionPanel;0;0;1;1;1;2;25;65;5;96;3;812;17;FeLm
weka;weka.gui.treevisualizer.PlaceNode2;0;0;1;1;2;1;7;69;1;26;4;336;13;FeLm
weka;weka.gui.visualize.PlotData2D;0;0;1;1;4;1;11;60;1;25;5;230;21;FeLm
weka;weka.gui.visualize.VisualizePanel;0;0;1;1;5;1;18;103;11;102;5;1542;32;FeLm
